grid_case;machine;size_bus;threads;ls_throughput;ls_percorethroughput;pgm_throughput;pgm_percorethroughput;powermodels_throughput;powermodels_percorethroughput;pp_throughput;pp_percorethroughput;olf_throughput;olf_percorethroughput;exapf_throughput;exapf_percorethroughput;rustpower_throughput;rustpower_percorethroughput
case3375wp;t4;3374;24;1157.427456132664;48.226144005527665;;;;;191.97878067310788;7.999115861379495;;;;;442.8356411937546;18.451485049739777
case3375wp;t4;3374;32;1070.0901890280018;33.440318407125055;;;;;171.81723578785014;5.369288618370317;;;;;427.9402075487493;13.373131485898416
case3375wp;t4;3374;48;821.6151149724386;17.116981561925805;;;;;145.24772568346435;3.025994285072174;;;;;326.6460495932302;6.805126033192296
case3375wp;t4;3374;64;836.3973060693546;13.068707907333666;;;;;145.41224285909414;2.272066294673346;;;;;331.99436838020614;5.187412005940721
case3375wp;t4;3374;96;806.11342225118;8.397014815116458;;;;;;;;;;;318.981928656452;3.3227284235047083
case3375wp;rtx6k;3374;1;407.0701243004166;407.0701243004166;;;;;52.44004066822705;52.44004066822705;14.223024609633047;14.223024609633047;;;204.00972694704757;204.00972694704757
case3375wp;rtx6k;3374;2;796.6405577516572;398.3202788758286;;;;;105.33367858628755;52.666839293143774;26.960791925074894;13.480395962537447;;;395.51257506370143;197.75628753185072
case3375wp;rtx6k;3374;4;1473.4951217393261;368.37378043483153;;;;;204.06147918080273;51.015369795200684;51.31350661484828;12.82837665371207;;;771.0078031224634;192.75195078061586
case3375wp;rtx6k;3374;8;2854.333402102728;356.791675262841;;;;;382.93295250527376;47.86661906315922;91.88020114184104;11.48502514273013;;;1513.8922345613348;189.23652932016685
case3375wp;rtx6k;3374;16;5036.038997536991;314.7524373460619;;;;;633.9870805233537;39.62419253270961;164.13263120561038;10.258289450350649;;;2750.681332761243;171.9175832975777
case3375wp;rtx6k;3374;32;6729.75013342456;210.3046916695175;;;;;982.2291838845551;30.694661996392348;253.44737678526008;7.920230524539377;;;4120.068308121557;128.75213462879864
case3375wp;rtx6k;3374;64;7991.423955169003;124.86599929951568;;;;;1223.6977200825297;19.120276876289527;367.85471568559706;5.747729932587454;;;5123.384618941573;80.05288467096207
case3375wp;rtx6k;3374;96;;;;;;;1314.030838619699;13.687821235621863;;;;;5261.547407045518;54.80778549005748
case3375wp;rtx6k;3374;128;7480.20500133858;58.439101572957654;;;;;1188.0745197972612;9.281832185916103;372.72952263147187;2.911949395558374;;;5696.543505493671;44.5042461366693
case6515rte;l20;6515;1;150.6818756389149;150.6818756389149;;;;;36.70710486396785;36.70710486396785;;;;;;
case6515rte;l20;6515;2;291.8045204957053;145.90226024785264;;;;;69.1409198659451;34.57045993297255;;;;;;
case6515rte;l20;6515;4;567.4733066494327;141.86832666235819;;;;;131.3083901618189;32.82709754045472;;;;;;
case6515rte;l20;6515;8;953.2292823498007;119.15366029372508;;;;;261.3409308828744;32.6676163603593;;;;;;
case6515rte;l20;6515;16;1444.1611269717687;90.26007043573554;;;;;376.7391177662849;23.546194860392806;;;;;;
case6515rte;l20;6515;32;2221.6929843467656;69.42790576083642;;;;;544.3170504633753;17.009907826980477;;;;;;
case6515rte;l20;6515;64;2485.9708671488943;38.84329479920147;;;;;625.3055362635946;9.770399004118666;;;;;;
case6515rte;l20;6515;128;2844.045513982134;22.21910557798542;;;;;526.8606548156424;4.116098865747206;;;;;;
case6515rte;l20;6515;256;3574.5734920207815;13.963177703206178;;;;;362.3686118984741;1.4155023902284145;;;;;;
case6515rte;l20;6515;512;2757.5264678943336;5.38579388260612;;;;;566.1186693657269;1.1057005261049353;;;;;;
case6515rte;l20;6515;1024;2798.9443788279445;2.7333441199491646;;;;;203.70571432105683;0.19893136164165706;;;;;;
case6515rte;t4;6515;1;85.25660241011015;85.25660241011015;;;;;15.810512366168865;15.810512366168865;;;;;16.21071098101475;16.21071098101475
case6515rte;t4;6515;2;159.04247075948342;79.52123537974171;;;;;28.817201637309708;14.408600818654854;;;;;29.717299744485107;14.858649872242554
case6515rte;t4;6515;4;279.6853929265049;69.92134823162623;;;;;53.46502821735679;13.366257054339197;;;;;54.34770031663899;13.586925079159748
case6515rte;t4;6515;8;503.5592418244594;62.94490522805742;;;;;101.4112063259501;12.676400790743763;;;;;101.56019397720982;12.695024247151228
case6515rte;t4;6515;16;585.652059522314;36.60325372014462;;;;;127.25654094120179;7.953533808825112;;;;;135.46290116858174;8.466431323036359
case6515rte;t4;6515;24;508.17261770932686;21.17385907122195;;;;;112.62753264420502;4.692813860175209;;;;;122.04488445336983;5.08520351889041
case6515rte;t4;6515;32;482.75739600665827;15.086168625208071;;;;;102.27597442364691;3.196124200738966;;;;;108.48366122955844;3.390114413423701
case6515rte;t4;6515;48;363.56125397536215;7.574192791153378;;;;;81.61580364342615;1.700329242571378;;;;;76.65729131801666;1.5970269024586805
case6515rte;t4;6515;64;371.09642714721156;5.798381674175181;;;;;80.3701083324926;1.255782942695197;;;;;77.6930306878288;1.213953604497325
case6515rte;t4;6515;96;356.6074134097543;3.7146605563516073;;;;;;;;;;;75.28284647325398;0.784196317429729
case6515rte;rtx6k;6515;1;191.29210777358497;191.29210777358497;;;;;36.22065432552091;36.22065432552091;6.012536310253618;6.012536310253618;;;62.773494453288684;62.773494453288684
case6515rte;rtx6k;6515;2;372.62974945784964;186.31487472892482;;;;;66.43212843790802;33.21606421895401;12.308514054203327;6.1542570271016634;;;121.78608720710567;60.89304360355283
case6515rte;rtx6k;6515;4;721.6149938179193;180.40374845447982;;;;;130.14554066323643;32.53638516580911;21.343543299440377;5.335885824860094;;;239.88094582376138;59.970236455940345
case6515rte;rtx6k;6515;8;1379.2023905871893;172.40029882339866;;;;;249.18204254872956;31.147755318591194;42.90876504025897;5.363595630032371;;;453.53220765291104;56.69152595661388
case6515rte;rtx6k;6515;16;2393.545686711413;149.59660541946332;;;;;442.7566546685584;27.6722909167849;78.7151108726966;4.919694429543537;;;853.366360419356;53.33539752620975
case6515rte;rtx6k;6515;32;2830.550334773781;88.45469796168065;;;;;626.1116411385068;19.565988785578337;134.2872475515808;4.1964764859869;;;1276.8825892377333;39.90258091367917
case6515rte;rtx6k;6515;64;3583.008116955851;55.984501827435174;;;;;691.4258779999001;10.803529343748439;155.73200310340576;2.433312548490715;;;1628.0261758187771;25.437908997168392
case6515rte;rtx6k;6515;96;;;;;;;680.9901278749196;7.093647165363746;;;;;1477.485603663881;15.390475038165427
case6515rte;rtx6k;6515;128;3546.3957873051686;27.70621708832163;;;;;598.2120605429416;4.673531722991731;1.238249225155766;0.009673822071529422;;;1650.8210094545575;12.89703913636373
case9241pegase;l20;9241;1;38.742882140905365;38.742882140905365;;;2.6502588442612685;2.6502588442612685;23.230926775648264;23.230926775648264;;;;;;
case9241pegase;l20;9241;2;70.18095343792602;35.09047671896301;;;5.041370248042724;2.520685124021362;45.20952301951223;22.604761509756116;;;;;;
case9241pegase;l20;9241;4;131.34881422553838;32.837203556384594;;;8.363139412468685;2.0907848531171713;88.40321352761089;22.100803381902722;;;;;;
case9241pegase;l20;9241;8;292.4139617633775;36.551745220422184;;;9.107991944377394;1.1384989930471743;162.6627386888239;20.33284233610299;;;;;;
case9241pegase;l20;9241;16;563.5730158628348;35.22331349142718;;;7.618584092118959;0.47616150575743493;317.12154973335095;19.820096858334434;;;;;;
case9241pegase;l20;9241;32;764.363180858214;23.88634940181919;;;6.790402099188098;0.21220006559962806;385.8206408967353;12.056895028022979;;;;;;
case9241pegase;l20;9241;64;948.8382039495135;14.825596936711149;;;6.7070102104904805;0.10479703453891376;487.3543955302097;7.614912430159526;;;;;;
case9241pegase;l20;9241;128;1335.1176634349445;10.430606745585504;;;5.4252454264158745;0.04238472989387402;417.7931582987664;3.2640090492091125;;;;;;
case9241pegase;l20;9241;256;1678.8242547235063;6.557907245013697;;;4.594067959115656;0.017945577965295532;265.2945315858441;1.0363067640072035;;;;;;
case9241pegase;l20;9241;512;1655.4665750482231;3.233333154391061;;;;;367.5581649388837;0.7178870408962572;;;;;;
case9241pegase;l20;9241;1024;1872.7577745223923;1.8288650141820237;;;;;129.3739629440914;0.12634176068758926;;;;;;
case9241pegase;t4;9241;1;25.219703105422525;25.219703105422525;;;1.135869171256178;1.135869171256178;9.500336531376096;9.500336531376096;;;;;10.644509094481243;10.644509094481243
case9241pegase;t4;9241;2;45.56925124847918;22.78462562423959;;;2.046125855327861;1.0230629276639305;18.971405305307442;9.485702652653721;;;;;18.82091840400992;9.41045920200496
case9241pegase;t4;9241;4;78.98949428762813;19.747373571907033;;;3.438600901812011;0.8596502254530027;33.56037590726822;8.390093976817054;;;;;33.66617207170679;8.416543017926697
case9241pegase;t4;9241;8;142.35583221255013;17.794479026568766;;;5.230370843815219;0.6537963554769024;63.34069353764675;7.917586692205844;;;;;62.64956666042478;7.831195832553098
case9241pegase;t4;9241;16;185.500648826901;11.593790551681312;;;4.686704082338566;0.29291900514616037;83.97923845242869;5.248702403276793;;;;;88.12058259948404;5.507536412467752
case9241pegase;t4;9241;24;153.4882903398573;6.395345430827387;;;4.0078540531761435;0.1669939188823393;71.6989838965104;2.9874576623546;;;;;73.21339781430459;3.050558242262691
case9241pegase;t4;9241;32;149.78611358349573;4.680816049484242;;;3.39305759858867;0.10603304995589594;66.519263464857;2.0787269832767814;;;;;68.83645556398353;2.1511392363744855
case9241pegase;t4;9241;48;115.12859106191748;2.3985123137899476;;;2.7665939810303377;0.0576373746047987;52.53599966923057;1.0944999931089703;;;;;49.292451863718846;1.0269260804941427
case9241pegase;t4;9241;64;114.22018700507672;1.7846904219543238;;;2.6435611668193975;0.041305643231553085;50.9120408879582;0.7955006388743469;;;;;50.37858182560484;0.7871653410250756
case9241pegase;t4;9241;96;111.45985939254989;1.161040202005728;;;;;;;;;;;48.53066639362434;0.5055277749335868
case9241pegase;rtx6k;9241;1;55.31981289043128;55.31981289043128;;;2.4222186717816125;2.4222186717816125;23.487073187380233;23.487073187380233;2.9715454031731574;2.9715454031731574;7.259962350699638;7.259962350699638;39.30258868041762;39.30258868041762
case9241pegase;rtx6k;9241;2;109.97207996069415;54.98603998034707;;;4.320504538674677;2.1602522693373385;45.56319925521518;22.78159962760759;5.8487949577793925;2.9243974788896963;9.67879150367013;4.839395751835065;76.93674267904828;38.46837133952414
case9241pegase;rtx6k;9241;4;219.24704582070711;54.81176145517678;;;7.580709459523948;1.895177364880987;84.69969963356203;21.17492490839051;11.31971010319779;2.8299275257994476;18.673027083752768;4.668256770938192;152.3240758757446;38.08101896893615
case9241pegase;rtx6k;9241;8;409.4767256370234;51.18459070462792;;;6.319172393256406;0.7898965491570508;161.27997356868565;20.159996696085706;20.769521074397865;2.596190134299733;38.45397234350255;4.806746542937819;284.1587155822398;35.51983944777997
case9241pegase;rtx6k;9241;16;695.7081910350643;43.481761939691516;;;5.995100083453236;0.37469375521582726;272.59558210478;17.03722388154875;36.53515681996967;2.2834473012481045;57.60432225679427;3.600270141049642;518.9310123322691;32.43318827076682
case9241pegase;rtx6k;9241;32;959.9350299331164;29.99796968540989;;;6.761838110782207;0.21130744096194398;396.30789039069793;12.38462157470931;57.31520339582369;1.7911001061194902;80.95266476678059;2.5297707739618933;826.2650162150043;25.820781756718883
case9241pegase;rtx6k;9241;64;1231.5352975316698;19.24273902393234;;;6.307149721817354;0.09854921440339616;394.26939351330844;6.160459273645444;69.30876327640155;1.0829494261937742;;;1016.188618799837;15.877947168747452
case9241pegase;rtx6k;9241;96;;;;;;;406.20389697371604;4.231290593476209;;;;;951.0112328076865;9.906367008413401
case9241pegase;rtx6k;9241;128;1210.4873165483634;9.45693216053409;;;;;352.3258428310735;2.7525456471177616;75.93372329441102;0.5932322132375861;;;975.4132048004094;7.6204156625031985
case_ACTIVSg10k;l20;10000;1;69.14584711401672;69.14584711401672;;;;;25.159798630981218;25.159798630981218;;;;;;
case_ACTIVSg10k;l20;10000;2;135.90638622377955;67.95319311188977;;;;;47.57573636395828;23.78786818197914;;;;;;
case_ACTIVSg10k;l20;10000;4;233.37690713341308;58.34422678335327;;;;;92.159210869936;23.039802717484;;;;;;
case_ACTIVSg10k;l20;10000;8;419.2028840374878;52.40036050468598;;;;;177.44710801495495;22.18088850186937;;;;;;
case_ACTIVSg10k;l20;10000;16;722.5849626123207;45.161560163270046;;;;;320.1897598541079;20.011859990881742;;;;;;
case_ACTIVSg10k;l20;10000;32;1022.935453387842;31.966732918370063;;;;;388.4152005236481;12.137975016364003;;;;;;
case_ACTIVSg10k;l20;10000;64;2376.5736387941215;37.13396310615815;;;;;497.3534552870676;7.7711477388604315;;;;;;
case_ACTIVSg10k;l20;10000;128;1660.2345265668991;12.9705822388039;;;;;456.5600921744052;3.5668757201125407;;;;;;
case_ACTIVSg10k;l20;10000;256;2054.6452841523574;8.025958141220146;;;;;279.14355084804043;1.090404495500158;;;;;;
case_ACTIVSg10k;l20;10000;512;2192.1682964326415;4.281578703970003;;;;;411.09959207813523;0.8029288907776079;;;;;;
case_ACTIVSg10k;l20;10000;1024;2677.623691190386;2.6148668859281115;;;;;155.50945153219433;0.15186469876190853;;;;;;
case_ACTIVSg10k;t4;10000;1;43.433033394229206;43.433033394229206;;;;;11.461407629785473;11.461407629785473;;;;;11.940828590104253;11.940828590104253
case_ACTIVSg10k;t4;10000;2;79.78378844402788;39.89189422201394;;;;;21.079250961204234;10.539625480602117;;;;;21.458797590578104;10.729398795289052
case_ACTIVSg10k;t4;10000;4;138.91114253080806;34.727785632702016;;;;;37.47774131426357;9.369435328565892;;;;;38.98148016748763;9.745370041871908
case_ACTIVSg10k;t4;10000;8;252.5909522270302;31.573869028378773;;;;;70.4982097928947;8.812276224111837;;;;;73.39110288378563;9.173887860473204
case_ACTIVSg10k;t4;10000;16;327.1451941608206;20.446574635051288;;;;;90.64986091444649;5.665616307152906;;;;;104.09592076068046;6.5059950475425286
case_ACTIVSg10k;t4;10000;24;269.5818379067605;11.232576579448354;;;;;85.32411162055452;3.555171317523105;;;;;89.63521226855988;3.734800511189995
case_ACTIVSg10k;t4;10000;32;269.88181469863906;8.43380670933247;;;;;74.08724328128737;2.3152263525402303;;;;;85.75858424370671;2.6799557576158346
case_ACTIVSg10k;t4;10000;48;211.22745312996412;4.400571940207586;;;;;58.159233053368;1.2116506886118332;;;;;62.48141919103823;1.3016962331466297
case_ACTIVSg10k;t4;10000;64;215.0899910489777;3.3607811101402767;;;;;57.38573027613148;0.8966520355645544;;;;;63.261579896969046;0.9884621858901413
case_ACTIVSg10k;t4;10000;96;208.0054333463337;2.1667232640243093;;;;;;;;;;;62.05755687868939;0.6464328841530145
case_ACTIVSg10k;rtx6k;10000;1;104.17792853196221;104.17792853196221;;;;;24.48643711878336;24.48643711878336;4.242303387363758;4.242303387363758;;;44.69758787252623;44.69758787252623
case_ACTIVSg10k;rtx6k;10000;2;201.0645958299797;100.53229791498985;;;;;45.61140125356804;22.80570062678402;8.196019712614202;4.098009856307101;;;87.20307671502627;43.601538357513135
case_ACTIVSg10k;rtx6k;10000;4;391.4463884226782;97.86159710566955;;;;;87.81365169605124;21.95341292401281;15.796980847150618;3.9492452117876544;;;173.79540234032797;43.44885058508199
case_ACTIVSg10k;rtx6k;10000;8;730.904980393033;91.36312254912913;;;;;165.14695092147025;20.64336886518378;29.54772281197332;3.693465351496665;;;342.69387543848194;42.83673442981024
case_ACTIVSg10k;rtx6k;10000;16;1256.3156495026233;78.51972809391395;;;;;308.4231018557877;19.27644386598673;53.06008585467561;3.316255365917226;;;626.2966408627034;39.14354005391896
case_ACTIVSg10k;rtx6k;10000;32;1747.0781210349517;54.59619128234224;;;;;410.6621606501552;12.83319252031735;84.43509291319992;2.6385966535374976;;;980.1566066396122;30.62989395748788
case_ACTIVSg10k;rtx6k;10000;64;2146.9978438010176;33.5468413093909;;;;;393.7272456981348;6.151988214033357;98.46371068820491;1.5384954795032018;;;1171.0126068597976;18.297071982184338
case_ACTIVSg10k;rtx6k;10000;96;;;;;;;408.8578403752788;4.258935837242487;;;;;1170.6538657236115;12.194311101287619
case_ACTIVSg10k;rtx6k;10000;128;2007.0735721189337;15.68026228217917;;;;;366.944809878353;2.866756327174633;102.48878094896853;0.8006936011638166;;;1185.5732576472556;9.262291075369184
case_ACTIVSg25k;l20;25000;1;17.94585978240122;17.94585978240122;;;1.5705201252974184;1.5705201252974184;10.56077613993542;10.56077613993542;;;;;;
case_ACTIVSg25k;l20;25000;2;32.34552768454562;16.17276384227281;;;2.906662052074215;1.4533310260371075;20.009411891333844;10.004705945666922;;;;;;
case_ACTIVSg25k;l20;25000;4;59.86454306700427;14.966135766751067;;;4.879220654560404;1.219805163640101;38.99241674546418;9.748104186366046;;;;;;
case_ACTIVSg25k;l20;25000;8;116.57150946530392;14.57143868316299;;;6.4107677945595185;0.8013459743199398;76.92175580634033;9.615219475792541;;;;;;
case_ACTIVSg25k;l20;25000;16;215.02366783085708;13.438979239428567;;;5.792041448825743;0.36200259055160894;138.4904923711967;8.655655773199793;;;;;;
case_ACTIVSg25k;l20;25000;32;444.2077343184949;13.881491697452965;;;4.305495358647517;0.1345467299577349;231.6284141747372;7.238387942960538;;;;;;
case_ACTIVSg25k;l20;25000;64;499.3519850975988;7.802374767149981;;;4.102116448050223;0.06409556950078474;333.4581727728055;5.210283949575086;;;;;;
case_ACTIVSg25k;l20;25000;128;639.5901818610398;4.9967982957893735;;;3.4036456927933636;0.026590981974948153;222.24151986202045;1.7362618739220348;;;;;;
case_ACTIVSg25k;l20;25000;256;834.5038690630271;3.2597807385274495;;;2.80354070083767;0.010951330862647149;147.12962270055078;0.5747250886740265;;;;;;
case_ACTIVSg25k;l20;25000;512;854.323711299371;1.668600998631584;;;;;144.5338081166836;0.28229259397789763;;;;;;
case_ACTIVSg25k;l20;25000;1024;885.7626918506742;0.865002628760424;;;;;80.11253796019169;0.0782349003517497;;;;;;
case_ACTIVSg25k;t4;25000;1;12.697097610255966;12.697097610255966;;;0.707430191169062;0.707430191169062;4.5492069046079004;4.5492069046079004;;;;;3.5935737017302127;3.5935737017302127
case_ACTIVSg25k;t4;25000;2;23.337996234767576;11.668998117383788;;;1.2929311160601158;0.6464655580300579;7.991670793747035;3.9958353968735176;;;;;6.5928783994355085;3.2964391997177542
case_ACTIVSg25k;t4;25000;4;43.57972327762651;10.894930819406628;;;2.1983355127142135;0.5495838781785534;14.880003814437925;3.7200009536094814;;;;;12.666878502975315;3.166719625743829
case_ACTIVSg25k;t4;25000;8;81.98960329957256;10.24870041244657;;;3.33557228230709;0.41694653528838627;27.33147779138347;3.416434723922934;;;;;24.574777530599192;3.071847191324899
case_ACTIVSg25k;t4;25000;16;105.49525233066038;6.593453270666274;;;3.324776318517962;0.20779851990737264;36.36489289739382;2.272805806087114;;;;;33.60058427643764;2.1000365172773523
case_ACTIVSg25k;t4;25000;24;88.6468813545163;3.693620056438179;;;2.787442605587282;0.11614344189947008;31.186510476736785;1.2994379365306994;;;;;31.75588499950503;1.3231618749793763
case_ACTIVSg25k;t4;25000;32;89.55601555503961;2.7986254860949877;;;2.3512416405289196;0.07347630126652874;27.692403969889938;0.8653876240590606;;;;;27.40395939601637;0.8563737311255115
case_ACTIVSg25k;t4;25000;48;67.62656920161261;1.4088868583669294;;;1.8941949108511897;0.039462393976066455;22.888959992462734;0.47685333317630696;;;;;19.886636049850093;0.4143049177052103
case_ACTIVSg25k;t4;25000;64;68.30790116116289;1.0673109556431701;;;1.8286536938971825;0.028572713967143476;21.51614310681995;0.3361897360440617;;;;;19.773733515536406;0.30896458618025635
case_ACTIVSg25k;t4;25000;96;66.84855278388382;0.6963390914987898;;;;;;;;;;;19.67723844909829;0.20497123384477386
case_ACTIVSg25k;rtx6k;25000;1;32.615844838477166;32.615844838477166;;;1.470367705579156;1.470367705579156;10.207826850858426;10.207826850858426;1.6321121697266743;1.6321121697266743;3.983467966352328;3.983467966352328;13.53722340224073;13.53722340224073
case_ACTIVSg25k;rtx6k;25000;2;62.74162200238884;31.37081100119442;;;2.36004303928553;1.180021519642765;19.344946262497494;9.672473131248747;3.186084244695083;1.5930421223475415;7.55242244409235;3.776211222046175;26.900830814137336;13.450415407068668
case_ACTIVSg25k;rtx6k;25000;4;118.85444784458468;29.71361196114617;;;3.796457360341388;0.949114340085347;35.61967284114734;8.904918210286835;6.048493360303237;1.5121233400758092;17.162255660158753;4.290563915039688;53.67186789798302;13.417966974495755
case_ACTIVSg25k;rtx6k;25000;8;230.78397708882525;28.847997136103157;;;4.814637432383276;0.6018296790479095;64.19867379173512;8.02483422396689;10.788624973843715;1.3485781217304644;26.77765388525265;3.3472067356565813;106.24186411353456;13.28023301419182
case_ACTIVSg25k;rtx6k;25000;16;369.91464094755327;23.11966505922208;;;4.174899468990453;0.2609312168119033;111.22975867515864;6.951859917197415;20.40216325357604;1.2751352033485026;57.95356293411627;3.622097683382267;177.89348691979737;11.118342932487336
case_ACTIVSg25k;rtx6k;25000;32;551.3215803267382;17.228799385210568;;;3.945687522509368;0.12330273507841776;144.73844278813203;4.523076337129126;31.073930526920538;0.9710603289662668;90.95606179147677;2.842376930983649;299.4483035874928;9.35775948710915
case_ACTIVSg25k;rtx6k;25000;64;706.3142255954348;11.036159774928668;;;3.578502599974676;0.05591410312460431;147.0470948820042;2.2976108575313154;39.441062676603906;0.616266604321936;;;382.40229928659403;5.975035926353032
case_ACTIVSg25k;rtx6k;25000;96;;;;;;;183.78310636515735;1.914407357970389;;;;;364.9685295189656;3.8017555158225584
case_ACTIVSg25k;rtx6k;25000;128;726.8337347962618;5.678388553095795;;;;;164.3165721238012;1.2837232197171968;29.833780858770705;0.23307641295914613;;;378.9004103008888;2.9601594554756936
case_ACTIVSg70k;l20;70000;1;4.158316521269724;4.158316521269724;;;;;3.175746759215318;3.175746759215318;;;;;;
case_ACTIVSg70k;l20;70000;2;7.226212643863322;3.613106321931661;;;;;6.129137851303322;3.064568925651661;;;;;;
case_ACTIVSg70k;l20;70000;4;18.12726364451055;4.531815911127637;;;;;11.612710762893204;2.903177690723301;;;;;;
case_ACTIVSg70k;l20;70000;8;32.953411102155286;4.119176387769411;;;;;22.210934919393463;2.776366864924183;;;;;;
case_ACTIVSg70k;l20;70000;16;99.94143614839939;6.246339759274962;;;;;38.624343207521115;2.4140214504700697;;;;;;
case_ACTIVSg70k;l20;70000;32;169.8920502134339;5.309126569169809;;;;;63.572130505404395;1.9866290782938874;;;;;;
case_ACTIVSg70k;l20;70000;64;279.03790155684965;4.359967211825776;;;;;71.39148488930554;1.1154919513953991;;;;;;
case_ACTIVSg70k;l20;70000;128;380.7460870954811;2.974578805433446;;;;;68.37212314556294;0.5341572120747105;;;;;;
case_ACTIVSg70k;l20;70000;256;379.60007927581125;1.4828128096711377;;;;;60.99490152029849;0.23826133406366598;;;;;;
case_ACTIVSg70k;l20;70000;512;386.40215799863455;0.7546917148410831;;;;;55.31266400410084;0.10803254688300945;;;;;;
case_ACTIVSg70k;l20;70000;1024;330.97569717042506;0.3232184542679932;;;;;51.912627545654345;0.05069592533755307;;;;;;
case_ACTIVSg70k;t4;70000;1;2.7015446948417856;2.7015446948417856;;;;;1.3116699812358785;1.3116699812358785;;;;;0.8570428811269019;0.8570428811269019
case_ACTIVSg70k;t4;70000;2;5.0557090632552555;2.5278545316276277;;;;;2.3898425402429284;1.1949212701214642;;;;;1.609215927300111;0.8046079636500555
case_ACTIVSg70k;t4;70000;4;9.62368267863093;2.4059206696577324;;;;;4.343691029481828;1.085922757370457;;;;;3.086809569133041;0.7717023922832602
case_ACTIVSg70k;t4;70000;8;17.868447841196673;2.233555980149584;;;;;8.080875304446689;1.0101094130558361;;;;;5.91253130630245;0.7390664132878062
case_ACTIVSg70k;t4;70000;16;24.1557978664295;1.5097373666518437;;;;;10.588095275206603;0.6617559547004127;;;;;8.441118958333094;0.5275699348958184
case_ACTIVSg70k;t4;70000;24;19.97827595582697;0.8324281648261237;;;;;9.793952788021487;0.40808136616756197;;;;;8.161888331043752;0.3400786804601563
case_ACTIVSg70k;t4;70000;32;19.759040039491204;0.6174700012341001;;;;;8.830230847110265;0.2759447139721958;;;;;6.735839044027417;0.21049497012585677
case_ACTIVSg70k;t4;70000;48;13.975982832091965;0.2911663090019159;;;;;7.018271508940065;0.1462139897695847;;;;;4.743780142829815;0.09882875297562115
case_ACTIVSg70k;t4;70000;64;14.129312007355999;0.22077050011493748;;;;;6.846777587596734;0.10698089980619897;;;;;4.69966741180478;0.07343230330944969
case_ACTIVSg70k;t4;70000;96;14.022491070873992;0.1460676153216041;;;;;;;;;;;4.643178580443982;0.04836644354629147
case_ACTIVSg70k;rtx6k;70000;1;7.287289990505535;7.287289990505535;;;;;3.0196262320969782;3.0196262320969782;0.5080110194602204;0.5080110194602204;;;4.7644401858073495;4.7644401858073495
case_ACTIVSg70k;rtx6k;70000;2;14.336094246630466;7.168047123315233;;;;;5.927591916044083;2.9637959580220414;0.9964840987417076;0.4982420493708538;;;9.109590237341598;4.554795118670799
case_ACTIVSg70k;rtx6k;70000;4;28.053056957684877;7.013264239421219;;;;;11.38006499759538;2.845016249398845;1.928940890639475;0.48223522265986873;;;18.275769159483296;4.568942289870824
case_ACTIVSg70k;rtx6k;70000;8;52.43859587471341;6.554824484339176;;;;;20.77751914668993;2.597189893336241;3.4034803234542954;0.4254350404317869;;;33.179270554282354;4.147408819285294
case_ACTIVSg70k;rtx6k;70000;16;91.41031730238917;5.713144831399323;;;;;34.41481715952728;2.150926072470455;6.398028932673391;0.39987680829208694;;;62.96273995296142;3.935171247060089
case_ACTIVSg70k;rtx6k;70000;32;128.3522638671446;4.011008245848268;;;;;47.59394995229058;1.4873109360090806;9.70485688881047;0.3032767777753272;;;107.60428189109187;3.362633809096621
case_ACTIVSg70k;rtx6k;70000;64;175.56927343870228;2.743269897479723;;;;;55.3446076016183;0.8647594937752859;11.667635250683617;0.1823068007919315;;;129.81137757816305;2.0283027746587976
case_ACTIVSg70k;rtx6k;70000;96;;;;;;;61.72375520788168;0.6429557834154341;;;;;127.33578026161848;1.3264143777251924
case_ACTIVSg70k;rtx6k;70000;128;170.93849197220982;1.3354569685328892;;;;;59.43830319631314;0.46436174372119643;;;;;133.13572778286252;1.0401228733036134
